JobID	ExitCode	State	MaxRSS	Elapsed
27127630_349.batch	0:0	COMPLETED	1045868K	00:23:54
27127630_349.extern	0:0	COMPLETED		00:23:54
27127630_350	0:0	COMPLETED		00:13:50
27127630_350.batch	0:0	COMPLETED	766968K	00:13:50
27127630_350.extern	0:0	COMPLETED		00:13:50
27127630_351	0:0	COMPLETED		03:12:26
27127630_351.batch	0:0	COMPLETED	1242036K	03:12:26
27127630_351.extern	0:0	COMPLETED		03:12:26
27127630_352	0:0	COMPLETED		00:32:20
27127630_352.batch	0:0	COMPLETED	1003524K	00:32:20
27127630_352.extern	0:0	COMPLETED		00:32:20
27127630_353	0:0	COMPLETED		00:06:36
27127630_353.batch	0:0	COMPLETED	363696K	00:06:36
27127630_353.extern	0:0	COMPLETED		00:06:36
27127630_354	0:0	COMPLETED		00:04:47
27127630_354.batch	0:0	COMPLETED	352196K	00:04:47
27127630_354.extern	0:0	COMPLETED		00:04:47
27127630_355	0:0	COMPLETED		00:25:12
27127630_355.batch	0:0	COMPLETED	1266252K	00:25:12
27127630_355.extern	0:0	COMPLETED		00:25:12
27127630_356	0:0	COMPLETED		00:30:29
27127630_356.batch	0:0	COMPLETED	1242912K	00:30:29
27127630_356.extern	0:0	COMPLETED		00:30:30
27127630_357	0:0	COMPLETED		02:16:46
27127630_357.batch	0:0	COMPLETED	1233684K	02:16:46
27127630_357.extern	0:0	COMPLETED		02:16:46
27127630_358	0:0	COMPLETED		00:09:31
27127630_358.batch	0:0	COMPLETED	523888K	00:09:31
27127630_358.extern	0:0	COMPLETED		00:09:31
27127630_359	0:0	COMPLETED		00:12:54
27127630_359.batch	0:0	COMPLETED	722228K	00:12:54
27127630_359.extern	0:0	COMPLETED		00:12:54
27127630_360	0:0	COMPLETED		00:56:18
27127630_360.batch	0:0	COMPLETED	1297240K	00:56:18
27127630_360.extern	0:0	COMPLETED		00:56:18
27127630_361	0:0	COMPLETED		00:10:17
27127630_361.batch	0:0	COMPLETED	470688K	00:10:17
27127630_361.extern	0:0	COMPLETED		00:10:17
27127630_362	0:0	COMPLETED		00:18:44
27127630_362.batch	0:0	COMPLETED	1245764K	00:18:44
27127630_362.extern	0:0	COMPLETED		00:18:44
27127630_363	0:0	COMPLETED		00:13:41
27127630_363.batch	0:0	COMPLETED	1237600K	00:13:41
27127630_363.extern	0:0	COMPLETED		00:13:41
27127630_364	0:0	COMPLETED		00:04:49
27127630_364.batch	0:0	COMPLETED	416932K	00:04:49
27127630_364.extern	0:0	COMPLETED		00:04:49
27127630_365	0:0	COMPLETED		00:23:14
27127630_365.batch	0:0	COMPLETED	824292K	00:23:14
27127630_365.extern	0:0	COMPLETED		00:23:14
27127630_366	0:0	COMPLETED		00:25:55
27127630_366.batch	0:0	COMPLETED	821584K	00:25:55
27127630_366.extern	0:0	COMPLETED		00:25:55
27127630_367	0:0	COMPLETED		00:11:21
27127630_367.batch	0:0	COMPLETED	473524K	00:11:21
27127630_367.extern	0:0	COMPLETED		00:11:21
27127630_368	0:0	COMPLETED		00:39:11
27127630_368.batch	0:0	COMPLETED	1030052K	00:39:11
27127630_368.extern	0:0	COMPLETED		00:39:11
27127630_369	0:0	COMPLETED		00:21:13
27127630_369.batch	0:0	COMPLETED	828064K	00:21:13
27127630_369.extern	0:0	COMPLETED		00:21:13
27127630_370	0:0	COMPLETED		00:20:07
27127630_370.batch	0:0	COMPLETED	707928K	00:20:07
27127630_370.extern	0:0	COMPLETED		00:20:07
27127630_371	0:0	COMPLETED		00:08:51
27127630_371.batch	0:0	COMPLETED	841552K	00:08:51
27127630_371.extern	0:0	COMPLETED		00:08:51
27127630_372	0:0	COMPLETED		00:28:32
27127630_372.batch	0:0	COMPLETED	1007396K	00:28:32
27127630_372.extern	0:0	COMPLETED		00:28:32
27127630_373	0:0	COMPLETED		00:04:34
27127630_373.batch	0:0	COMPLETED	355600K	00:04:34
27127630_373.extern	0:0	COMPLETED		00:04:34
27127630_374	0:0	COMPLETED		00:16:13
27127630_374.batch	0:0	COMPLETED	1226924K	00:16:13
27127630_374.extern	0:0	COMPLETED		00:16:13
27127630_375	0:0	COMPLETED		00:13:03
27127630_375.batch	0:0	COMPLETED	890340K	00:13:03
27127630_375.extern	0:0	COMPLETED		00:13:03
27127630_376	0:0	COMPLETED		06:17:42
27127630_376.batch	0:0	COMPLETED	1227516K	06:17:42
27127630_376.extern	0:0	COMPLETED		06:17:42
27127630_377	0:0	COMPLETED		00:14:49
27127630_377.batch	0:0	COMPLETED	730884K	00:14:49
27127630_377.extern	0:0	COMPLETED		00:14:49
27127630_378	0:0	COMPLETED		00:18:49
27127630_378.batch	0:0	COMPLETED	1230588K	00:18:49
27127630_378.extern	0:0	COMPLETED		00:18:49
27127630_379	0:0	COMPLETED		00:23:50
27127630_379.batch	0:0	COMPLETED	812464K	00:23:50
27127630_379.extern	0:0	COMPLETED		00:23:50
27127630_380	0:0	COMPLETED		00:22:01
27127630_380.batch	0:0	COMPLETED	850368K	00:22:01
27127630_380.extern	0:0	COMPLETED		00:22:01
27127630_381	0:0	COMPLETED		00:16:32
27127630_381.batch	0:0	COMPLETED	959312K	00:16:32
27127630_381.extern	0:0	COMPLETED		00:16:32
27127630_382	0:0	COMPLETED		00:15:19
27127630_382.batch	0:0	COMPLETED	714684K	00:15:19
27127630_382.extern	0:0	COMPLETED		00:15:19
27127630_383	0:0	COMPLETED		00:20:13
27127630_383.batch	0:0	COMPLETED	766384K	00:20:13
27127630_383.extern	0:0	COMPLETED		00:20:13
27127630_384	0:0	COMPLETED		00:19:37
27127630_384.batch	0:0	COMPLETED	1224288K	00:19:37
27127630_384.extern	0:0	COMPLETED		00:19:37
27127630_385	0:0	COMPLETED		00:17:17
27127630_385.batch	0:0	COMPLETED	556824K	00:17:17
27127630_385.extern	0:0	COMPLETED		00:17:17
27127630_386	0:0	COMPLETED		03:26:25
27127630_386.batch	0:0	COMPLETED	984388K	03:26:25
27127630_386.extern	0:0	COMPLETED		03:26:25
27127630_387	0:0	COMPLETED		00:19:42
27127630_387.batch	0:0	COMPLETED	2497008K	00:19:42
27127630_387.extern	0:0	COMPLETED		00:19:42
27127630_388	0:0	COMPLETED		00:07:59
27127630_388.batch	0:0	COMPLETED	662484K	00:07:59
27127630_388.extern	0:0	COMPLETED		00:07:59
27127630_389	0:0	COMPLETED		00:07:34
27127630_389.batch	0:0	COMPLETED	696120K	00:07:34
27127630_389.extern	0:0	COMPLETED		00:07:34
27127630_390	0:0	COMPLETED		00:19:22
27127630_390.batch	0:0	COMPLETED	1220628K	00:19:22
27127630_390.extern	0:0	COMPLETED		00:19:22
27127630_391	0:0	COMPLETED		00:07:58
27127630_391.batch	0:0	COMPLETED	738880K	00:07:58
27127630_391.extern	0:0	COMPLETED		00:07:58
27127630_392	0:0	COMPLETED		00:19:49
27127630_392.batch	0:0	COMPLETED	1300036K	00:19:49
27127630_392.extern	0:0	COMPLETED		00:19:49
27127630_393	0:0	COMPLETED		00:18:04
27127630_393.batch	0:0	COMPLETED	891056K	00:18:04
27127630_393.extern	0:0	COMPLETED		00:18:04
27127630_394	0:0	COMPLETED		01:07:47
27127630_394.batch	0:0	COMPLETED	1230600K	01:07:47
27127630_394.extern	0:0	COMPLETED		01:07:47
27127630_395	0:0	COMPLETED		00:30:10
27127630_395.batch	0:0	COMPLETED	997724K	00:30:10
27127630_395.extern	0:0	COMPLETED		00:30:10
27127630_396	0:0	COMPLETED		00:05:07
27127630_396.batch	0:0	COMPLETED	421584K	00:05:07
27127630_396.extern	0:0	COMPLETED		00:05:07
27127630_397	0:0	COMPLETED		00:05:14
27127630_397.batch	0:0	COMPLETED	389228K	00:05:14
27127630_397.extern	0:0	COMPLETED		00:05:14
27127630_398	0:0	COMPLETED		00:56:28
27127630_398.batch	0:0	COMPLETED	1217196K	00:56:28
27127630_398.extern	0:0	COMPLETED		00:56:28
27127630_399	0:0	COMPLETED		00:16:47
27127630_399.batch	0:0	COMPLETED	682936K	00:16:47
27127630_399.extern	0:0	COMPLETED		00:16:47
27127630_400	0:0	COMPLETED		00:06:48
27127630_400.batch	0:0	COMPLETED	473424K	00:06:48
27127630_400.extern	0:0	COMPLETED		00:06:48
27127630_401	0:0	COMPLETED		00:32:08
27127630_401.batch	0:0	COMPLETED	925716K	00:32:08
27127630_401.extern	0:0	COMPLETED		00:32:08
27127630_402	0:0	COMPLETED		00:13:00
27127630_402.batch	0:0	COMPLETED	612856K	00:13:00
27127630_402.extern	0:0	COMPLETED		00:13:00
27127630_403	0:0	COMPLETED		00:21:25
27127630_403.batch	0:0	COMPLETED	736756K	00:21:25
27127630_403.extern	0:0	COMPLETED		00:21:25
27127630_404	0:0	COMPLETED		00:24:57
27127630_404.batch	0:0	COMPLETED	1264540K	00:24:57
27127630_404.extern	0:0	COMPLETED		00:24:57
27127630_405	0:0	COMPLETED		00:30:57
27127630_405.batch	0:0	COMPLETED	1204716K	00:30:57
27127630_405.extern	0:0	COMPLETED		00:30:57
27127630_406	0:0	COMPLETED		00:25:50
27127630_406.batch	0:0	COMPLETED	1261280K	00:25:50
27127630_406.extern	0:0	COMPLETED		00:25:50
27127630_407	0:0	COMPLETED		00:10:17
27127630_407.batch	0:0	COMPLETED	565828K	00:10:17
27127630_407.extern	0:0	COMPLETED		00:10:17
27127630_408	0:0	COMPLETED		00:34:14
27127630_408.batch	0:0	COMPLETED	1561200K	00:34:14
27127630_408.extern	0:0	COMPLETED		00:34:14
27127630_409	0:0	COMPLETED		00:06:09
27127630_409.batch	0:0	COMPLETED	469764K	00:06:09
27127630_409.extern	0:0	COMPLETED		00:06:09
27127630_410	0:0	COMPLETED		00:19:27
27127630_410.batch	0:0	COMPLETED	946960K	00:19:27
27127630_410.extern	0:0	COMPLETED		00:19:27
27127630_411	0:0	COMPLETED		00:31:08
27127630_411.batch	0:0	COMPLETED	1031508K	00:31:08
27127630_411.extern	0:0	COMPLETED		00:31:08
27127630_412	0:0	COMPLETED		00:04:42
27127630_412.batch	0:0	COMPLETED	388900K	00:04:42
27127630_412.extern	0:0	COMPLETED		00:04:42
27127630_413	0:0	COMPLETED		00:12:18
27127630_413.batch	0:0	COMPLETED	733396K	00:12:18
27127630_413.extern	0:0	COMPLETED		00:12:18
27127630_414	0:0	COMPLETED		00:23:22
27127630_414.batch	0:0	COMPLETED	766928K	00:23:22
27127630_414.extern	0:0	COMPLETED		00:23:22
27127630_415	0:0	COMPLETED		00:31:04
27127630_415.batch	0:0	COMPLETED	1020876K	00:31:04
27127630_415.extern	0:0	COMPLETED		00:31:04
27127630_416	0:0	COMPLETED		00:21:47
27127630_416.batch	0:0	COMPLETED	1155924K	00:21:47
27127630_416.extern	0:0	COMPLETED		00:21:47
27127630_417	0:0	COMPLETED		00:35:16
27127630_417.batch	0:0	COMPLETED	2053692K	00:35:16
27127630_417.extern	0:0	COMPLETED		00:35:16
27127630_418	0:0	COMPLETED		00:11:09
27127630_418.batch	0:0	COMPLETED	1205172K	00:11:09
27127630_418.extern	0:0	COMPLETED		00:11:09
27127630_419	0:0	COMPLETED		00:33:28
27127630_419.batch	0:0	COMPLETED	1236152K	00:33:28
27127630_419.extern	0:0	COMPLETED		00:33:28
27127630_420	0:0	COMPLETED		00:23:48
27127630_420.batch	0:0	COMPLETED	986700K	00:23:48
27127630_420.extern	0:0	COMPLETED		00:23:48
27127630_421	0:0	COMPLETED		00:05:32
27127630_421.batch	0:0	COMPLETED	380560K	00:05:32
27127630_421.extern	0:0	COMPLETED		00:05:32
27127630_422	0:0	COMPLETED		00:05:20
27127630_422.batch	0:0	COMPLETED	433496K	00:05:20
27127630_422.extern	0:0	COMPLETED		00:05:20
27127630_423	0:0	COMPLETED		00:38:35
27127630_423.batch	0:0	COMPLETED	2144076K	00:38:35
27127630_423.extern	0:0	COMPLETED		00:38:35
27127630_424	0:0	COMPLETED		00:46:25
27127630_424.batch	0:0	COMPLETED	3778196K	00:46:25
27127630_424.extern	0:0	COMPLETED		00:46:25
27127630_425	0:0	COMPLETED		00:14:36
27127630_425.batch	0:0	COMPLETED	1235056K	00:14:36
27127630_425.extern	0:0	COMPLETED		00:14:36
27127630_426	0:0	COMPLETED		01:15:26
27127630_426.batch	0:0	COMPLETED	1225168K	01:15:26
27127630_426.extern	0:0	COMPLETED		01:15:26
27127630_427	0:0	COMPLETED		01:16:10
27127630_427.batch	0:0	COMPLETED	2146228K	01:16:10
27127630_427.extern	0:0	COMPLETED		01:16:10
27127630_428	0:0	COMPLETED		00:41:32
27127630_428.batch	0:0	COMPLETED	1133004K	00:41:32
27127630_428.extern	0:0	COMPLETED		00:41:32
27127630_429	0:0	COMPLETED		00:04:21
27127630_429.batch	0:0	COMPLETED	353840K	00:04:21
27127630_429.extern	0:0	COMPLETED		00:04:21
27127630_430	0:0	COMPLETED		00:38:58
27127630_430.batch	0:0	COMPLETED	1258268K	00:38:58
27127630_430.extern	0:0	COMPLETED		00:38:58
27127630_431	0:0	COMPLETED		00:19:29
27127630_431.batch	0:0	COMPLETED	793992K	00:19:29
27127630_431.extern	0:0	COMPLETED		00:19:29
27127630_432	0:0	COMPLETED		00:06:22
27127630_432.batch	0:0	COMPLETED	480380K	00:06:22
27127630_432.extern	0:0	COMPLETED		00:06:22
27127630_433	0:0	COMPLETED		04:00:16
27127630_433.batch	0:0	COMPLETED	1297252K	04:00:16
27127630_433.extern	0:0	COMPLETED		04:00:16
27127630_434	0:0	COMPLETED		00:18:35
27127630_434.batch	0:0	COMPLETED	986220K	00:18:35
27127630_434.extern	0:0	COMPLETED		00:18:35
27127630_435	0:0	COMPLETED		00:15:05
27127630_435.batch	0:0	COMPLETED	856656K	00:15:05
27127630_435.extern	0:0	COMPLETED		00:15:05
27127630_436	0:0	COMPLETED		00:33:53
27127630_436.batch	0:0	COMPLETED	2048844K	00:33:53
27127630_436.extern	0:0	COMPLETED		00:33:53
27127630_437	0:0	COMPLETED		00:06:21
27127630_437.batch	0:0	COMPLETED	613224K	00:06:21
27127630_437.extern	0:0	COMPLETED		00:06:21
27127630_438	0:0	COMPLETED		00:15:46
27127630_438.batch	0:0	COMPLETED	713108K	00:15:46
27127630_438.extern	0:0	COMPLETED		00:15:46
27127630_439	0:0	COMPLETED		00:58:48
27127630_439.batch	0:0	COMPLETED	1270788K	00:58:48
27127630_439.extern	0:0	COMPLETED		00:58:48
27127630_440	0:0	COMPLETED		00:40:04
27127630_440.batch	0:0	COMPLETED	1240332K	00:40:04
27127630_440.extern	0:0	COMPLETED		00:40:04
27127630_441	0:0	COMPLETED		00:35:34
27127630_441.batch	0:0	COMPLETED	1066916K	00:35:34
27127630_441.extern	0:0	COMPLETED		00:35:34
27127630_442	0:0	COMPLETED		01:04:31
27127630_442.batch	0:0	COMPLETED	3286628K	01:04:31
27127630_442.extern	0:0	COMPLETED		01:04:31
27127630_443	0:0	COMPLETED		00:35:34
27127630_443.batch	0:0	COMPLETED	1667452K	00:35:34
27127630_443.extern	0:0	COMPLETED		00:35:34
27127630_444	0:0	COMPLETED		00:22:04
27127630_444.batch	0:0	COMPLETED	1289212K	00:22:04
27127630_444.extern	0:0	COMPLETED		00:22:04
27127630_445	0:0	COMPLETED		00:12:02
27127630_445.batch	0:0	COMPLETED	730720K	00:12:02
27127630_445.extern	0:0	COMPLETED		00:12:02
27127630_446	0:0	COMPLETED		00:04:20
27127630_446.batch	0:0	COMPLETED	374308K	00:04:20
27127630_446.extern	0:0	COMPLETED		00:04:20
27127630_447	0:0	COMPLETED		00:34:32
27127630_447.batch	0:0	COMPLETED	1258448K	00:34:32
27127630_447.extern	0:0	COMPLETED		00:34:32
27127630_448	0:0	COMPLETED		00:26:14
27127630_448.batch	0:0	COMPLETED	1217772K	00:26:14
27127630_448.extern	0:0	COMPLETED		00:26:14
27127630_449	0:0	COMPLETED		00:04:33
27127630_449.batch	0:0	COMPLETED	406960K	00:04:33
27127630_449.extern	0:0	COMPLETED		00:04:33
27127630_450	0:0	COMPLETED		00:43:53
27127630_450.batch	0:0	COMPLETED	1038612K	00:43:53
27127630_450.extern	0:0	COMPLETED		00:43:53
27127630_451	0:0	COMPLETED		04:45:02
27127630_451.batch	0:0	COMPLETED	1059732K	04:45:02
27127630_451.extern	0:0	COMPLETED		04:45:02
27127630_452	0:0	COMPLETED		00:10:08
27127630_452.batch	0:0	COMPLETED	467460K	00:10:08
27127630_452.extern	0:0	COMPLETED		00:10:08
27127630_453	0:0	COMPLETED		00:04:25
27127630_453.batch	0:0	COMPLETED	412524K	00:04:25
27127630_453.extern	0:0	COMPLETED		00:04:25
27127630_454	0:0	COMPLETED		01:32:26
27127630_454.batch	0:0	COMPLETED	1536676K	01:32:26
27127630_454.extern	0:0	COMPLETED		01:32:26
27127630_455	0:0	COMPLETED		00:10:52
27127630_455.batch	0:0	COMPLETED	702056K	00:10:52
27127630_455.extern	0:0	COMPLETED		00:10:52
27127630_456	0:0	COMPLETED		00:55:55
27127630_456.batch	0:0	COMPLETED	1142756K	00:55:55
27127630_456.extern	0:0	COMPLETED		00:55:55
27127630_457	0:0	COMPLETED		00:24:27
27127630_457.batch	0:0	COMPLETED	1222484K	00:24:27
27127630_457.extern	0:0	COMPLETED		00:24:27
27127630_458	0:0	COMPLETED		00:10:13
27127630_458.batch	0:0	COMPLETED	724104K	00:10:13
27127630_458.extern	0:0	COMPLETED		00:10:13
27127630_459	0:0	COMPLETED		00:32:14
27127630_459.batch	0:0	COMPLETED	1237244K	00:32:14
27127630_459.extern	0:0	COMPLETED		00:32:14
27127630_460	0:0	COMPLETED		00:18:43
27127630_460.batch	0:0	COMPLETED	1237560K	00:18:43
27127630_460.extern	0:0	COMPLETED		00:18:43
27127630_461	0:0	COMPLETED		00:04:12
27127630_461.batch	0:0	COMPLETED	363536K	00:04:12
27127630_461.extern	0:0	COMPLETED		00:04:12
27127630_462	1:0	FAILED		00:02:34
27127630_462.batch	1:0	FAILED	653500K	00:02:34
27127630_462.extern	0:0	COMPLETED		00:02:34
27127630_463	0:0	COMPLETED		00:04:20
27127630_463.batch	0:0	COMPLETED	401004K	00:04:20
27127630_463.extern	0:0	COMPLETED		00:04:20
27127630_465	0:0	COMPLETED		00:07:13
27127630_465.batch	0:0	COMPLETED	462608K	00:07:13
27127630_465.extern	0:0	COMPLETED		00:07:13
27127630_466	0:0	COMPLETED		00:10:04
27127630_466.batch	0:0	COMPLETED	542080K	00:10:04
27127630_466.extern	0:0	COMPLETED		00:10:04
27127630_467	0:0	COMPLETED		00:22:23
27127630_467.batch	0:0	COMPLETED	2088468K	00:22:23
27127630_467.extern	0:0	COMPLETED		00:22:23
27127630_468	0:0	COMPLETED		01:24:57
27127630_468.batch	0:0	COMPLETED	1986652K	01:24:57
27127630_468.extern	0:0	COMPLETED		01:24:57
27127630_469	0:0	COMPLETED		00:14:42
27127630_469.batch	0:0	COMPLETED	791140K	00:14:42
27127630_469.extern	0:0	COMPLETED		00:14:42
27127630_470	0:0	COMPLETED		00:21:14
27127630_470.batch	0:0	COMPLETED	1042808K	00:21:14
27127630_470.extern	0:0	COMPLETED		00:21:14
27127630_471	0:0	COMPLETED		00:11:20
27127630_471.batch	0:0	COMPLETED	1213144K	00:11:20
27127630_471.extern	0:0	COMPLETED		00:11:20
27127630_472	0:0	COMPLETED		00:05:27
27127630_472.batch	0:0	COMPLETED	474008K	00:05:27
27127630_472.extern	0:0	COMPLETED		00:05:27
27127630_473	0:0	COMPLETED		00:28:18
27127630_473.batch	0:0	COMPLETED	1748528K	00:28:18
27127630_473.extern	0:0	COMPLETED		00:28:18
27127630_474	0:0	COMPLETED		00:08:03
27127630_474.batch	0:0	COMPLETED	498488K	00:08:03
27127630_474.extern	0:0	COMPLETED		00:08:03
27127630_475	0:0	COMPLETED		00:10:06
27127630_475.batch	0:0	COMPLETED	814856K	00:10:06
27127630_475.extern	0:0	COMPLETED		00:10:06
27127630_476	0:0	COMPLETED		00:07:15
27127630_476.batch	0:0	COMPLETED	480784K	00:07:15
27127630_476.extern	0:0	COMPLETED		00:07:15
27127630_477	0:0	COMPLETED		00:05:47
27127630_477.batch	0:0	COMPLETED	620792K	00:05:47
27127630_477.extern	0:0	COMPLETED		00:05:47
27127630_478	0:0	COMPLETED		00:30:05
27127630_478.batch	0:0	COMPLETED	1014952K	00:30:05
27127630_478.extern	0:0	COMPLETED		00:30:05
27127630_479	0:0	COMPLETED		00:06:32
27127630_479.batch	0:0	COMPLETED	459520K	00:06:32
27127630_479.extern	0:0	COMPLETED		00:06:32
27127630_480	0:0	COMPLETED		06:21:06
27127630_480.batch	0:0	COMPLETED	1041904K	06:21:06
27127630_480.extern	0:0	COMPLETED		06:21:06
27127630_481	0:0	COMPLETED		00:07:11
27127630_481.batch	0:0	COMPLETED	588112K	00:07:11
27127630_481.extern	0:0	COMPLETED		00:07:11
27127630_482	0:0	COMPLETED		00:06:41
27127630_482.batch	0:0	COMPLETED	870224K	00:06:41
27127630_482.extern	0:0	COMPLETED		00:06:41
27127630_483	0:0	COMPLETED		00:22:06
27127630_483.batch	0:0	COMPLETED	1113992K	00:22:06
27127630_483.extern	0:0	COMPLETED		00:22:06
27127630_484	0:0	COMPLETED		00:05:09
27127630_484.batch	0:0	COMPLETED	510252K	00:05:09
27127630_484.extern	0:0	COMPLETED		00:05:09
27127630_485	0:0	COMPLETED		00:10:38
27127630_485.batch	0:0	COMPLETED	582848K	00:10:38
27127630_485.extern	0:0	COMPLETED		00:10:38
27127630_486	0:0	COMPLETED		00:07:23
27127630_486.batch	0:0	COMPLETED	495168K	00:07:23
27127630_486.extern	0:0	COMPLETED		00:07:23
27127630_487	0:0	COMPLETED		00:19:22
27127630_487.batch	0:0	COMPLETED	835760K	00:19:22
27127630_487.extern	0:0	COMPLETED		00:19:22
27127630_488	0:0	COMPLETED		00:04:45
27127630_488.batch	0:0	COMPLETED	487512K	00:04:45
27127630_488.extern	0:0	COMPLETED		00:04:45
27127630_489	0:0	COMPLETED		00:10:01
27127630_489.batch	0:0	COMPLETED	687736K	00:10:01
27127630_489.extern	0:0	COMPLETED		00:10:01
27127630_490	0:0	COMPLETED		03:13:38
27127630_490.batch	0:0	COMPLETED	827680K	03:13:38
27127630_490.extern	0:0	COMPLETED		03:13:38
27127630_491	0:0	COMPLETED		01:24:43
27127630_491.batch	0:0	COMPLETED	1225628K	01:24:43
27127630_491.extern	0:0	COMPLETED		01:24:43
27127630_492	0:0	COMPLETED		00:08:13
27127630_492.batch	0:0	COMPLETED	901440K	00:08:13
27127630_492.extern	0:0	COMPLETED		00:08:13
27127630_493	0:0	COMPLETED		00:20:45
27127630_493.batch	0:0	COMPLETED	1219204K	00:20:45
27127630_493.extern	0:0	COMPLETED		00:20:45
27127630_494	0:0	COMPLETED		00:19:28
27127630_494.batch	0:0	COMPLETED	1770192K	00:19:28
27127630_494.extern	0:0	COMPLETED		00:19:28
27127630_495	0:0	COMPLETED		00:37:51
27127630_495.batch	0:0	COMPLETED	2570892K	00:37:51
27127630_495.extern	0:0	COMPLETED		00:37:51
27127630_496	0:0	COMPLETED		00:32:46
27127630_496.batch	0:0	COMPLETED	1242268K	00:32:46
27127630_496.extern	0:0	COMPLETED		00:32:46
27127630_497	0:0	COMPLETED		00:15:41
27127630_497.batch	0:0	COMPLETED	706044K	00:15:41
27127630_497.extern	0:0	COMPLETED		00:15:41
27127630_498	0:0	COMPLETED		00:29:54
27127630_498.batch	0:0	COMPLETED	1287716K	00:29:54
27127630_498.extern	0:0	COMPLETED		00:29:54
27127630_499	0:0	COMPLETED		00:37:48
27127630_499.batch	0:0	COMPLETED	1239672K	00:37:48
27127630_499.extern	0:0	COMPLETED		00:37:48
27127630_500	0:0	COMPLETED		00:06:13
27127630_500.batch	0:0	COMPLETED	603408K	00:06:13
27127630_500.extern	0:0	COMPLETED		00:06:13
27127630_501	0:0	COMPLETED		06:23:15
27127630_501.batch	0:0	COMPLETED	1093656K	06:23:15
27127630_501.extern	0:0	COMPLETED		06:23:15
27127630_502	0:0	COMPLETED		00:08:28
27127630_502.batch	0:0	COMPLETED	535120K	00:08:28
27127630_502.extern	0:0	COMPLETED		00:08:28
27127630_503	0:0	COMPLETED		00:22:26
27127630_503.batch	0:0	COMPLETED	1015164K	00:22:26
27127630_503.extern	0:0	COMPLETED		00:22:26
27127630_504	0:0	COMPLETED		00:17:50
27127630_504.batch	0:0	COMPLETED	852540K	00:17:50
27127630_504.extern	0:0	COMPLETED		00:17:50
27127630_506	0:0	COMPLETED		00:06:55
27127630_506.batch	0:0	COMPLETED	554560K	00:06:55
27127630_506.extern	0:0	COMPLETED		00:06:55
27127630_507	0:0	COMPLETED		00:26:46
27127630_507.batch	0:0	COMPLETED	1291640K	00:26:46
27127630_507.extern	0:0	COMPLETED		00:26:46
27127630_508	0:0	COMPLETED		00:26:07
27127630_508.batch	0:0	COMPLETED	1256172K	00:26:07
27127630_508.extern	0:0	COMPLETED		00:26:07
27127630_509	0:0	COMPLETED		00:09:32
27127630_509.batch	0:0	COMPLETED	934824K	00:09:32
27127630_509.extern	0:0	COMPLETED		00:09:32
27127630_510	0:0	COMPLETED		00:08:09
27127630_510.batch	0:0	COMPLETED	922692K	00:08:09
27127630_510.extern	0:0	COMPLETED		00:08:09
27127630_511	0:0	COMPLETED		00:04:50
27127630_511.batch	0:0	COMPLETED	489688K	00:04:50
27127630_511.extern	0:0	COMPLETED		00:04:50
27127630_512	0:0	COMPLETED		00:10:41
27127630_512.batch	0:0	COMPLETED	680252K	00:10:41
27127630_512.extern	0:0	COMPLETED		00:10:41
27127630_513	0:0	COMPLETED		03:02:07
27127630_513.batch	0:0	COMPLETED	826584K	03:02:07
27127630_513.extern	0:0	COMPLETED		03:02:07
27127630_514	0:0	COMPLETED		00:20:58
27127630_514.batch	0:0	COMPLETED	1394612K	00:20:58
27127630_514.extern	0:0	COMPLETED		00:20:58
27127630_516	0:0	COMPLETED		05:50:29
27127630_516.batch	0:0	COMPLETED	1540344K	05:50:29
27127630_516.extern	0:0	COMPLETED		05:50:29
27127630_517	0:0	COMPLETED		00:23:24
27127630_517.batch	0:0	COMPLETED	1818748K	00:23:24
27127630_517.extern	0:0	COMPLETED		00:23:24
27127630_518	0:0	RUNNING		06:55:48
27127630_518.batch	0:0	RUNNING		06:55:48
27127630_518.extern	0:0	RUNNING		06:55:48
27127630_519	0:0	COMPLETED		01:30:42
27127630_519.batch	0:0	COMPLETED	1419920K	01:30:42
27127630_519.extern	0:0	COMPLETED		01:30:42
27127630_520	0:0	COMPLETED		00:15:56
27127630_520.batch	0:0	COMPLETED	707180K	00:15:56
27127630_520.extern	0:0	COMPLETED		00:15:56
27127630_521	0:0	COMPLETED		00:29:52
27127630_521.batch	0:0	COMPLETED	1288264K	00:29:52
27127630_521.extern	0:0	COMPLETED		00:29:52
27127630_522	0:0	COMPLETED		00:40:09
27127630_522.batch	0:0	COMPLETED	1238584K	00:40:09
27127630_522.extern	0:0	COMPLETED		00:40:09
27127630_523	0:0	COMPLETED		00:06:45
27127630_523.batch	0:0	COMPLETED	596636K	00:06:45
27127630_523.extern	0:0	COMPLETED		00:06:45
27127630_524	0:0	COMPLETED		00:15:02
27127630_524.batch	0:0	COMPLETED	638876K	00:15:02
27127630_524.extern	0:0	COMPLETED		00:15:02
27127630_525	0:0	COMPLETED		00:08:12
27127630_525.batch	0:0	COMPLETED	551972K	00:08:12
27127630_525.extern	0:0	COMPLETED		00:08:12
27127630_526	0:0	COMPLETED		00:16:50
27127630_526.batch	0:0	COMPLETED	927004K	00:16:50
27127630_526.extern	0:0	COMPLETED		00:16:50
27127630_527	0:0	COMPLETED		00:31:39
27127630_527.batch	0:0	COMPLETED	1015568K	00:31:39
27127630_527.extern	0:0	COMPLETED		00:31:39
27127630_528	0:0	COMPLETED		00:18:50
