JobID|ExitCode|State|MaxRSS|Elapsed
25595809_23.batch|0:0|COMPLETED|754076K|00:51:16
25595809_23.extern|0:0|COMPLETED|0|00:51:16
25595809_24|0:0|COMPLETED||00:47:32
25595809_24.batch|0:0|COMPLETED|702880K|00:47:32
25595809_24.extern|0:0|COMPLETED|0|00:47:32
25595809_25|0:0|COMPLETED||00:51:27
25595809_25.batch|0:0|COMPLETED|689200K|00:51:27
25595809_25.extern|0:0|COMPLETED|0|00:51:27
25595809_26|0:0|COMPLETED||00:48:49
25595809_26.batch|0:0|COMPLETED|705968K|00:48:49
25595809_26.extern|0:0|COMPLETED|0|00:48:49
25595809_27|0:0|COMPLETED||00:40:33
25595809_27.batch|0:0|COMPLETED|699200K|00:40:33
25595809_27.extern|0:0|COMPLETED|0|00:40:33
25595809_28|0:0|COMPLETED||00:48:50
25595809_28.batch|0:0|COMPLETED|710392K|00:48:50
25595809_28.extern|0:0|COMPLETED|0|00:48:50
25595809_29|0:0|COMPLETED||00:39:56
25595809_29.batch|0:0|COMPLETED|700364K|00:39:56
25595809_29.extern|0:0|COMPLETED|0|00:39:56
25595809_30|0:0|COMPLETED||00:48:03
25595809_30.batch|0:0|COMPLETED|710304K|00:48:03
25595809_30.extern|0:0|COMPLETED|0|00:48:03
25595809_31|0:0|COMPLETED||00:38:08
25595809_31.batch|0:0|COMPLETED|702676K|00:38:08
25595809_31.extern|0:0|COMPLETED|0|00:38:09
25595809_32|0:0|COMPLETED||00:47:10
25595809_32.batch|0:0|COMPLETED|705860K|00:47:10
25595809_32.extern|0:0|COMPLETED|0|00:47:10
25595809_33|0:0|COMPLETED||00:39:44
25595809_33.batch|0:0|COMPLETED|704356K|00:39:44
25595809_33.extern|0:0|COMPLETED|0|00:39:44
25595809_34|0:0|COMPLETED||00:48:06
25595809_34.batch|0:0|COMPLETED|702452K|00:48:06
25595809_34.extern|0:0|COMPLETED|0|00:48:06
25595809_35|0:0|COMPLETED||00:43:12
25595809_35.batch|0:0|COMPLETED|709668K|00:43:12
25595809_35.extern|0:0|COMPLETED|0|00:43:12
25595809_36|0:0|RUNNING||00:56:04
25595809_36.extern|0:0|RUNNING||00:56:04
25595809_37|0:0|RUNNING||00:56:04
25595809_37.extern|0:0|RUNNING||00:56:04
25595809_38|0:0|COMPLETED||00:48:26
25595809_38.batch|0:0|COMPLETED|769652K|00:48:26
25595809_38.extern|0:0|COMPLETED|0|00:48:26
25595809_39|0:0|COMPLETED||00:38:54
25595809_39.batch|0:0|COMPLETED|681M|00:38:54
25595809_39.extern|0:0|COMPLETED|0|00:38:54
25595809_40|0:0|COMPLETED||00:47:02
25595809_40.batch|0:0|COMPLETED|703640K|00:47:02
25595809_40.extern|0:0|COMPLETED|0|00:47:02
25595809_41|0:0|COMPLETED||00:38:42
25595809_41.batch|0:0|COMPLETED|698652K|00:38:42
25595809_41.extern|0:0|COMPLETED|0|00:38:42
25595809_42|0:0|COMPLETED||00:46:39
25595809_42.batch|0:0|COMPLETED|714664K|00:46:39
25595809_42.extern|0:0|COMPLETED|0|00:46:40
25595809_43|0:0|COMPLETED||00:41:26
25595809_43.batch|0:0|COMPLETED|714440K|00:41:26
25595809_43.extern|0:0|COMPLETED|0|00:41:26
25595809_44|0:0|COMPLETED||00:48:51
25595809_44.batch|0:0|COMPLETED|705084K|00:48:51
25595809_44.extern|0:0|COMPLETED|0|00:48:51
25595809_45|0:0|COMPLETED||00:39:44
25595809_45.batch|0:0|COMPLETED|700192K|00:39:44
25595809_45.extern|0:0|COMPLETED|0|00:39:44
25595809_46|0:0|COMPLETED||00:46:45
25595809_46.batch|0:0|COMPLETED|717092K|00:46:45
25595809_46.extern|0:0|COMPLETED|0|00:46:45
25595809_47|0:0|COMPLETED||00:41:07
25595809_47.batch|0:0|COMPLETED|734740K|00:41:07
25595809_47.extern|0:0|COMPLETED|0|00:41:07
25595809_48|0:0|COMPLETED||00:46:51
25595809_48.batch|0:0|COMPLETED|718120K|00:46:51
25595809_48.extern|0:0|COMPLETED|0|00:46:51
25595809_49|0:0|COMPLETED||00:41:03
25595809_49.batch|0:0|COMPLETED|701564K|00:41:03
25595809_49.extern|0:0|COMPLETED|0|00:41:04
25595809_50|0:0|RUNNING||00:56:04
25595809_50.extern|0:0|RUNNING||00:56:04
25595809_51|0:0|COMPLETED||00:39:44
25595809_51.batch|0:0|COMPLETED|703964K|00:39:44
25595809_51.extern|0:0|COMPLETED|0|00:39:44
25595809_52|0:0|COMPLETED||00:49:15
25595809_52.batch|0:0|COMPLETED|715920K|00:49:15
25595809_52.extern|0:0|COMPLETED|0|00:49:15
25595809_53|0:0|COMPLETED||00:51:16
25595809_53.batch|0:0|COMPLETED|718060K|00:51:16
25595809_53.extern|0:0|COMPLETED|0|00:51:16
25595809_54|0:0|COMPLETED||00:46:25
25595809_54.batch|0:0|COMPLETED|721M|00:46:25
25595809_54.extern|0:0|COMPLETED|0|00:46:28
25595809_55|0:0|COMPLETED||00:42:07
25595809_55.batch|0:0|COMPLETED|703116K|00:42:07
25595809_55.extern|0:0|COMPLETED|0|00:42:07
25595809_56|0:0|COMPLETED||00:46:48
25595809_56.batch|0:0|COMPLETED|699076K|00:46:48
25595809_56.extern|0:0|COMPLETED|0|00:46:48
25595809_57|0:0|COMPLETED||00:40:02
25595809_57.batch|0:0|COMPLETED|703616K|00:40:02
25595809_57.extern|0:0|COMPLETED|0|00:40:02
25595809_58|0:0|COMPLETED||00:48:42
25595809_58.batch|0:0|COMPLETED|702096K|00:48:42
25595809_58.extern|0:0|COMPLETED|0|00:48:42
25595809_59|0:0|COMPLETED||00:40:18
25595809_59.batch|0:0|COMPLETED|702436K|00:40:18
25595809_59.extern|0:0|COMPLETED|0|00:40:18
25595809_60|0:0|COMPLETED||00:49:53
25595809_60.batch|0:0|COMPLETED|702400K|00:49:53
25595809_60.extern|0:0|COMPLETED|0|00:49:54
25595809_61|0:0|COMPLETED||00:39:44
25595809_61.batch|0:0|COMPLETED|699464K|00:39:44
25595809_61.extern|0:0|COMPLETED|0|00:39:45
25595809_62|0:0|COMPLETED||00:49:26
25595809_62.batch|0:0|COMPLETED|700392K|00:49:26
25595809_62.extern|0:0|COMPLETED|0|00:49:26
25595809_63|0:0|COMPLETED||00:41:30
25595809_63.batch|0:0|COMPLETED|760896K|00:41:30
25595809_63.extern|0:0|COMPLETED|0|00:41:32
25595809_64|0:0|COMPLETED||00:47:23
25595809_64.batch|0:0|COMPLETED|709468K|00:47:23
25595809_64.extern|0:0|COMPLETED|0|00:47:24
25595809_65|0:0|COMPLETED||00:39:23
25595809_65.batch|0:0|COMPLETED|768216K|00:39:23
25595809_65.extern|0:0|COMPLETED|0|00:39:24
25595809_66|0:0|COMPLETED||00:48:19
25595809_66.batch|0:0|COMPLETED|589M|00:48:19
25595809_66.extern|0:0|COMPLETED|0|00:48:20
25595809_67|0:0|COMPLETED||00:43:17
25595809_67.batch|0:0|COMPLETED|707032K|00:43:17
25595809_67.extern|0:0|COMPLETED|0|00:43:20
25595809_68|0:0|COMPLETED||00:49:18
25595809_68.batch|0:0|COMPLETED|713916K|00:49:18
25595809_68.extern|0:0|COMPLETED|0|00:49:18
25595809_69|0:0|COMPLETED||00:38:36
25595809_69.batch|0:0|COMPLETED|712472K|00:38:36
25595809_69.extern|0:0|COMPLETED|0|00:38:36
25595809_70|0:0|COMPLETED||00:45:16
25595809_70.batch|0:0|COMPLETED|720048K|00:45:16
25595809_70.extern|0:0|COMPLETED|0|00:45:16
25595809_71|0:0|COMPLETED||00:51:10
25595809_71.batch|0:0|COMPLETED|701776K|00:51:10
25595809_71.extern|0:0|COMPLETED|0|00:51:10
25595809_72|0:0|RUNNING||00:56:04
25595809_72.extern|0:0|RUNNING||00:56:04
25595809_73|0:0|COMPLETED||00:44:18
25595809_73.batch|0:0|COMPLETED|714580K|00:44:18
25595809_73.extern|0:0|COMPLETED|0|00:44:19
25595809_74|0:0|COMPLETED||00:48:00
25595809_74.batch|0:0|COMPLETED|697184K|00:48:00
25595809_74.extern|0:0|COMPLETED|0|00:48:00
25595809_75|0:0|COMPLETED||00:41:35
25595809_75.batch|0:0|COMPLETED|696696K|00:41:35
25595809_75.extern|0:0|COMPLETED|0|00:41:35
25595809_76|0:0|COMPLETED||00:49:09
25595809_76.batch|0:0|COMPLETED|703764K|00:49:09
25595809_76.extern|0:0|COMPLETED|0|00:49:11
25595809_77|0:0|RUNNING||00:56:03
25595809_77.extern|0:0|RUNNING||00:56:03
25595809_78|0:0|RUNNING||00:56:03
25595809_78.extern|0:0|RUNNING||00:56:03
25595809_79|0:0|COMPLETED||00:40:44
25595809_79.batch|0:0|COMPLETED|706028K|00:40:44
25595809_79.extern|0:0|COMPLETED|0|00:40:47
25595809_80|0:0|COMPLETED||00:48:02
25595809_80.batch|0:0|COMPLETED|703640K|00:48:02
25595809_80.extern|0:0|COMPLETED|0|00:48:02
25595809_81|0:0|COMPLETED||00:40:35
25595809_81.batch|0:0|COMPLETED|700560K|00:40:35
25595809_81.extern|0:0|COMPLETED|0|00:40:35
25595809_82|0:0|COMPLETED||00:49:17
25595809_82.batch|0:0|COMPLETED|704892K|00:49:17
25595809_82.extern|0:0|COMPLETED|0|00:49:19
25595809_83|0:0|COMPLETED||00:55:12
25595809_83.batch|0:0|COMPLETED|751872K|00:55:12
25595809_83.extern|0:0|COMPLETED|0|00:55:12
25595809_84|0:0|COMPLETED||00:48:16
25595809_84.batch|0:0|COMPLETED|704312K|00:48:16
25595809_84.extern|0:0|COMPLETED|0|00:48:16
25595809_85|0:0|RUNNING||00:56:03
25595809_85.extern|0:0|RUNNING||00:56:03
25595809_86|0:0|COMPLETED||00:49:09
25595809_86.batch|0:0|COMPLETED|771568K|00:49:09
25595809_86.extern|0:0|COMPLETED|0|00:49:09
25595809_87|0:0|COMPLETED||00:38:56
25595809_87.batch|0:0|COMPLETED|696172K|00:38:56
25595809_87.extern|0:0|COMPLETED|0|00:38:56
25595809_88|0:0|COMPLETED||00:46:12
25595809_88.batch|0:0|COMPLETED|760908K|00:46:12
25595809_88.extern|0:0|COMPLETED|0|00:46:12
25595809_89|0:0|COMPLETED||00:55:18
25595809_89.batch|0:0|COMPLETED|761636K|00:55:18
25595809_89.extern|0:0|COMPLETED|0|00:55:18
25595809_90|0:0|COMPLETED||00:49:03
25595809_90.batch|0:0|COMPLETED|716476K|00:49:03
25595809_90.extern|0:0|COMPLETED|0|00:49:03
25595809_91|0:0|COMPLETED||00:45:01
25595809_91.batch|0:0|COMPLETED|700496K|00:45:01
25595809_91.extern|0:0|COMPLETED|0|00:45:01
25595809_92|0:0|COMPLETED||00:49:11
25595809_92.batch|0:0|COMPLETED|692796K|00:49:11
25595809_92.extern|0:0|COMPLETED|0|00:49:11
25595809_93|0:0|COMPLETED||00:50:35
25595809_93.batch|0:0|COMPLETED|700968K|00:50:35
25595809_93.extern|0:0|COMPLETED|0|00:50:35
25595809_94|0:0|COMPLETED||00:46:36
25595809_94.batch|0:0|COMPLETED|702424K|00:46:36
25595809_94.extern|0:0|COMPLETED|0|00:46:36
25595809_95|0:0|COMPLETED||00:40:23
25595809_95.batch|0:0|COMPLETED|710696K|00:40:23
25595809_95.extern|0:0|COMPLETED|0|00:40:26
25595809_96|0:0|COMPLETED||00:50:48
25595809_96.batch|0:0|COMPLETED|718936K|00:50:48
25595809_96.extern|0:0|COMPLETED|0|00:50:48
25595809_97|0:0|COMPLETED||00:40:14
25595809_97.batch|0:0|COMPLETED|703092K|00:40:14
25595809_97.extern|0:0|COMPLETED|0|00:40:14
25595809_98|0:0|COMPLETED||00:49:47
25595809_98.batch|0:0|COMPLETED|713788K|00:49:47
25595809_98.extern|0:0|COMPLETED|0|00:49:47
25595809_99|0:0|COMPLETED||00:39:17
25595809_99.batch|0:0|COMPLETED|699696K|00:39:17
25595809_99.extern|0:0|COMPLETED|0|00:39:20
25595809_100|0:0|RUNNING||00:56:03
25595809_100.extern|0:0|RUNNING||00:56:03
25595809_101|0:0|COMPLETED||00:38:29
25595809_101.batch|0:0|COMPLETED|707648K|00:38:29
25595809_101.extern|0:0|COMPLETED|0|00:38:29
25595809_102|0:0|COMPLETED||00:48:02
25595809_102.batch|0:0|COMPLETED|705520K|00:48:02
25595809_102.extern|0:0|COMPLETED|0|00:48:02
25595809_103|0:0|COMPLETED||00:41:06
25595809_103.batch|0:0|COMPLETED|701088K|00:41:06
25595809_103.extern|0:0|COMPLETED|0|00:41:06
25595809_104|0:0|COMPLETED||00:47:19
25595809_104.batch|0:0|COMPLETED|691M|00:47:19
25595809_104.extern|0:0|COMPLETED|0|00:47:20
25595809_105|0:0|COMPLETED||00:44:38
25595809_105.batch|0:0|COMPLETED|707648K|00:44:38
25595809_105.extern|0:0|COMPLETED|0|00:44:38
25595809_106|0:0|COMPLETED||00:47:25
25595809_106.batch|0:0|COMPLETED|698956K|00:47:25
25595809_106.extern|0:0|COMPLETED|0|00:47:25
25595809_107|0:0|RUNNING||00:56:03
25595809_107.extern|0:0|RUNNING||00:56:03
25595809_108|0:0|COMPLETED||00:48:10
25595809_108.batch|0:0|COMPLETED|718236K|00:48:10
25595809_108.extern|0:0|COMPLETED|0|00:48:10
25595809_109|0:0|COMPLETED||00:40:09
25595809_109.batch|0:0|COMPLETED|702664K|00:40:09
25595809_109.extern|0:0|COMPLETED|0|00:40:09
25595809_110|0:0|COMPLETED||00:47:25
25595809_110.batch|0:0|COMPLETED|713720K|00:47:25
25595809_110.extern|0:0|COMPLETED|0|00:47:25
25595809_111|0:0|COMPLETED||00:39:16
25595809_111.batch|0:0|COMPLETED|745112K|00:39:16
25595809_111.extern|0:0|COMPLETED|0|00:39:17
25595809_112|0:0|COMPLETED||00:45:40
25595809_112.batch|0:0|COMPLETED|715404K|00:45:40
25595809_112.extern|0:0|COMPLETED|0|00:45:41
25595809_113|0:0|COMPLETED||00:41:14
25595809_113.batch|0:0|COMPLETED|704060K|00:41:14
25595809_113.extern|0:0|COMPLETED|0|00:41:14
25595809_114|0:0|COMPLETED||00:50:16
25595809_114.batch|0:0|COMPLETED|700852K|00:50:16
25595809_114.extern|0:0|COMPLETED|0|00:50:16
25595809_115|0:0|COMPLETED||00:38:29
25595809_115.batch|0:0|COMPLETED|708760K|00:38:29
25595809_115.extern|0:0|COMPLETED|0|00:38:29
25595809_116|0:0|COMPLETED||00:46:38
25595809_116.batch|0:0|COMPLETED|768348K|00:46:38
25595809_116.extern|0:0|COMPLETED|0|00:46:39
25595809_117|0:0|COMPLETED||00:39:43
25595809_117.batch|0:0|COMPLETED|697564K|00:39:43
25595809_117.extern|0:0|COMPLETED|0|00:39:43
25595809_118|0:0|COMPLETED||00:46:00
25595809_118.batch|0:0|COMPLETED|739608K|00:46:00
25595809_118.extern|0:0|COMPLETED|0|00:46:01
25595809_119|0:0|COMPLETED||00:41:51
25595809_119.batch|0:0|COMPLETED|701936K|00:41:51
25595809_119.extern|0:0|COMPLETED|0|00:41:52
25595809_120|0:0|COMPLETED||00:49:08
25595809_120.batch|0:0|COMPLETED|703724K|00:49:08
25595809_120.extern|0:0|COMPLETED|0|00:49:09
25595809_121|0:0|COMPLETED||00:40:56
25595809_121.batch|0:0|COMPLETED|700792K|00:40:56
25595809_121.extern|0:0|COMPLETED|0|00:40:57
25595809_122|0:0|COMPLETED||00:47:36
25595809_122.batch|0:0|COMPLETED|700268K|00:47:36
25595809_122.extern|0:0|COMPLETED|0|00:47:36
25595809_123|0:0|COMPLETED||00:50:24
25595809_123.batch|0:0|COMPLETED|694940K|00:50:24
25595809_123.extern|0:0|COMPLETED|0|00:50:24
25595809_124|0:0|COMPLETED||00:47:39
25595809_124.batch|0:0|COMPLETED|700036K|00:47:39
25595809_124.extern|0:0|COMPLETED|0|00:47:39
25595809_125|0:0|COMPLETED||00:42:49
25595809_125.batch|0:0|COMPLETED|699300K|00:42:49
25595809_125.extern|0:0|COMPLETED|0|00:42:49
25595809_126|0:0|COMPLETED||00:46:50
25595809_126.batch|0:0|COMPLETED|762604K|00:46:50
25595809_126.extern|0:0|COMPLETED|0|00:46:50
25595809_127|0:0|COMPLETED||00:40:03
25595809_127.batch|0:0|COMPLETED|700460K|00:40:03
25595809_127.extern|0:0|COMPLETED|0|00:40:03
25595809_128|0:0|COMPLETED||00:48:37
25595809_128.batch|0:0|COMPLETED|703320K|00:48:37
25595809_128.extern|0:0|COMPLETED|0|00:48:37
25595809_129|0:0|COMPLETED||00:39:32
25595809_129.batch|0:0|COMPLETED|706272K|00:39:32
25595809_129.extern|0:0|COMPLETED|0|00:39:32
25595809_130|0:0|COMPLETED||00:50:00
25595809_130.batch|0:0|COMPLETED|730460K|00:50:00
25595809_130.extern|0:0|COMPLETED|0|00:50:00
25595809_131|0:0|COMPLETED||00:40:44
25595809_131.batch|0:0|COMPLETED|704912K|00:40:44
25595809_131.extern|0:0|COMPLETED|0|00:40:44
25595809_132|0:0|COMPLETED||00:47:50
25595809_132.batch|0:0|COMPLETED|697024K|00:47:50
25595809_132.extern|0:0|COMPLETED|0|00:47:50
25595809_133|0:0|COMPLETED||00:39:22
25595809_133.batch|0:0|COMPLETED|701244K|00:39:22
25595809_133.extern|0:0|COMPLETED|0|00:39:23
25595809_134|0:0|COMPLETED||00:48:24
25595809_134.batch|0:0|COMPLETED|702516K|00:48:24
25595809_134.extern|0:0|COMPLETED|0|00:48:24
25595809_135|0:0|COMPLETED||00:36:40
25595809_135.batch|0:0|COMPLETED|705104K|00:36:40
25595809_135.extern|0:0|COMPLETED|0|00:36:40
25595809_136|0:0|COMPLETED||00:47:17
25595809_136.batch|0:0|COMPLETED|705308K|00:47:17
25595809_136.extern|0:0|COMPLETED|0|00:47:17
25595809_137|0:0|COMPLETED||00:41:34
25595809_137.batch|0:0|COMPLETED|710268K|00:41:34
25595809_137.extern|0:0|COMPLETED|0|00:41:34
25595809_138|0:0|COMPLETED||00:55:07
25595809_138.batch|0:0|COMPLETED|711940K|00:55:07
25595809_138.extern|0:0|COMPLETED|0|00:55:07
25595809_139|0:0|COMPLETED||00:38:47
25595809_139.batch|0:0|COMPLETED|697876K|00:38:47
25595809_139.extern|0:0|COMPLETED|0|00:38:47
25595809_140|0:0|COMPLETED||00:46:44
25595809_140.batch|0:0|COMPLETED|704128K|00:46:44
25595809_140.extern|0:0|COMPLETED|0|00:46:44
25595809_141|0:0|COMPLETED||00:39:20
25595809_141.batch|0:0|COMPLETED|707336K|00:39:20
25595809_141.extern|0:0|COMPLETED|0|00:39:20
25595809_142|0:0|RUNNING||00:56:03
25595809_142.extern|0:0|RUNNING||00:56:03
25595809_143|0:0|COMPLETED||00:39:20
25595809_143.batch|0:0|COMPLETED|753500K|00:39:20
25595809_143.extern|0:0|COMPLETED|0|00:39:20
25595809_144|0:0|COMPLETED||00:48:44
25595809_144.batch|0:0|COMPLETED|712420K|00:48:44
25595809_144.extern|0:0|COMPLETED|0|00:48:44
25595809_145|0:0|COMPLETED||00:51:33
25595809_145.batch|0:0|COMPLETED|694.50M|00:51:33
25595809_145.extern|0:0|COMPLETED|0|00:51:33
25595809_146|0:0|COMPLETED||00:48:32
25595809_146.batch|0:0|COMPLETED|714556K|00:48:32
25595809_146.extern|0:0|COMPLETED|0|00:48:32
25595809_147|0:0|COMPLETED||00:38:04
25595809_147.batch|0:0|COMPLETED|708848K|00:38:04
25595809_147.extern|0:0|COMPLETED|0|00:38:04
25595809_148|0:0|COMPLETED||00:48:18
25595809_148.batch|0:0|COMPLETED|703692K|00:48:18
25595809_148.extern|0:0|COMPLETED|0|00:48:18
25595809_149|0:0|COMPLETED||00:42:38
25595809_149.batch|0:0|COMPLETED|696456K|00:42:38
25595809_149.extern|0:0|COMPLETED|0|00:42:38
25595809_150|0:0|COMPLETED||00:48:28
25595809_150.batch|0:0|COMPLETED|714464K|00:48:28
25595809_150.extern|0:0|COMPLETED|0|00:48:28
25595809_151|0:0|RUNNING||00:56:03
25595809_151.extern|0:0|RUNNING||00:56:03
25595809_152|0:0|COMPLETED||00:48:02
25595809_152.batch|0:0|COMPLETED|707732K|00:48:02
25595809_152.extern|0:0|COMPLETED|0|00:48:02
25595809_153|0:0|RUNNING||00:56:03
25595809_153.extern|0:0|RUNNING||00:56:03
25595809_154|0:0|COMPLETED||00:47:01
25595809_154.batch|0:0|COMPLETED|762416K|00:47:01
25595809_154.extern|0:0|COMPLETED|0|00:47:01
25595809_155|0:0|COMPLETED||00:55:01
25595809_155.batch|0:0|COMPLETED|749808K|00:55:01
25595809_155.extern|0:0|COMPLETED|0|00:55:01
25595809_156|0:0|RUNNING||00:56:03
25595809_156.extern|0:0|RUNNING||00:56:03
25595809_157|0:0|COMPLETED||00:39:46
25595809_157.batch|0:0|COMPLETED|702940K|00:39:46
25595809_157.extern|0:0|COMPLETED|0|00:39:46
25595809_158|0:0|COMPLETED||00:49:38
25595809_158.batch|0:0|COMPLETED|768992K|00:49:38
25595809_158.extern|0:0|COMPLETED|0|00:49:39
25595809_159|0:0|COMPLETED||00:42:40
25595809_159.batch|0:0|COMPLETED|764460K|00:42:40
25595809_159.extern|0:0|COMPLETED|0|00:42:40
25595809_160|0:0|COMPLETED||00:50:43
25595809_160.batch|0:0|COMPLETED|735928K|00:50:43
25595809_160.extern|0:0|COMPLETED|0|00:50:43
25595809_161|0:0|COMPLETED||00:41:25
25595809_161.batch|0:0|COMPLETED|765144K|00:41:25
25595809_161.extern|0:0|COMPLETED|0|00:41:25
25595809_162|0:0|COMPLETED||00:49:06
25595809_162.batch|0:0|COMPLETED|763500K|00:49:06
25595809_162.extern|0:0|COMPLETED|0|00:49:06
25595809_163|0:0|COMPLETED||00:41:42
25595809_163.batch|0:0|COMPLETED|699692K|00:41:42
25595809_163.extern|0:0|COMPLETED|0|00:41:43
25595809_164|0:0|RUNNING||00:56:03
25595809_164.extern|0:0|RUNNING||00:56:03
25595809_165|0:0|COMPLETED||00:45:24
25595809_165.batch|0:0|COMPLETED|717356K|00:45:24
25595809_165.extern|0:0|COMPLETED|0|00:45:25
25595809_166|0:0|COMPLETED||00:52:14
25595809_166.batch|0:0|COMPLETED|722416K|00:52:14
25595809_166.extern|0:0|COMPLETED|0|00:52:14
25595809_167|0:0|COMPLETED||00:42:43
25595809_167.batch|0:0|COMPLETED|716296K|00:42:43
25595809_167.extern|0:0|COMPLETED|0|00:42:43
25595809_168|0:0|COMPLETED||00:51:43
25595809_168.batch|0:0|COMPLETED|705284K|00:51:43
25595809_168.extern|0:0|COMPLETED|0|00:51:43
25595809_169|0:0|COMPLETED||00:49:00
25595809_169.batch|0:0|COMPLETED|706796K|00:49:00
25595809_169.extern|0:0|COMPLETED|0|00:49:00
25595809_170|0:0|COMPLETED||00:46:58
25595809_170.batch|0:0|COMPLETED|765640K|00:46:58
25595809_170.extern|0:0|COMPLETED|0|00:46:58
25595809_171|0:0|COMPLETED||00:41:03
25595809_171.batch|0:0|COMPLETED|756968K|00:41:03
25595809_171.extern|0:0|COMPLETED|0|00:41:03
25595809_172|0:0|COMPLETED||00:45:21
25595809_172.batch|0:0|COMPLETED|706052K|00:45:21
25595809_172.extern|0:0|COMPLETED|0|00:45:21
25595809_173|0:0|COMPLETED||00:46:24
25595809_173.batch|0:0|COMPLETED|748700K|00:46:24
25595809_173.extern|0:0|COMPLETED|0|00:46:24
25595809_174|0:0|COMPLETED||00:44:20
25595809_174.batch|0:0|COMPLETED|757836K|00:44:20
25595809_174.extern|0:0|COMPLETED|0|00:44:20
25595809_175|0:0|COMPLETED||00:40:50
25595809_175.batch|0:0|COMPLETED|701588K|00:40:50
25595809_175.extern|0:0|COMPLETED|0|00:40:51
25595809_176|0:0|COMPLETED||00:46:36
25595809_176.batch|0:0|COMPLETED|752412K|00:46:36
25595809_176.extern|0:0|COMPLETED|0|00:46:36
25595809_177|0:0|COMPLETED||00:37:49
25595809_177.batch|0:0|COMPLETED|704516K|00:37:49
25595809_177.extern|0:0|COMPLETED|0|00:37:49
25595809_178|0:0|COMPLETED||00:52:37
25595809_178.batch|0:0|COMPLETED|705168K|00:52:37
25595809_178.extern|0:0|COMPLETED|0|00:52:38
25595809_179|0:0|COMPLETED||00:42:33
25595809_179.batch|0:0|COMPLETED|703408K|00:42:33
25595809_179.extern|0:0|COMPLETED|0|00:42:33
25595809_180|0:0|COMPLETED||00:51:06
25595809_180.batch|0:0|COMPLETED|696180K|00:51:06
25595809_180.extern|0:0|COMPLETED|0|00:51:07
25595809_181|0:0|COMPLETED||00:51:47
25595809_181.batch|0:0|COMPLETED|681428K|00:51:47
25595809_181.extern|0:0|COMPLETED|0|00:51:47
25595809_182|0:0|RUNNING||00:56:03
25595809_182.extern|0:0|RUNNING||00:56:03
25595809_183|0:0|RUNNING||00:56:03
25595809_183.extern|0:0|RUNNING||00:56:03
25595809_184|0:0|RUNNING||00:56:03
25595809_184.extern|0:0|RUNNING||00:56:03
25595809_185|0:0|RUNNING||00:56:03
25595809_185.extern|0:0|RUNNING||00:56:03
