JobID|ExitCode|State|MaxRSS|Elapsed
13936577_168.extern|0:0|COMPLETED|746K|01:03:24
13936577_169|0:0|COMPLETED||00:51:07
13936577_169.batch|0:0|COMPLETED|380438K|00:51:07
13936577_169.extern|0:0|COMPLETED|748K|00:51:08
13936577_170|0:0|COMPLETED||01:11:58
13936577_170.batch|0:0|COMPLETED|384330K|01:11:58
13936577_170.extern|0:0|COMPLETED|748K|01:12:13
13936577_171|0:0|COMPLETED||01:06:02
13936577_171.batch|0:0|COMPLETED|377581K|01:06:02
13936577_171.extern|0:0|COMPLETED|744K|01:06:52
13936577_172|0:0|COMPLETED||01:24:39
13936577_172.batch|0:0|COMPLETED|383834K|01:24:39
13936577_172.extern|0:0|COMPLETED|746K|01:24:39
13936577_173|0:0|COMPLETED||01:25:12
13936577_173.batch|0:0|COMPLETED|383921K|01:25:12
13936577_173.extern|0:0|COMPLETED|748K|01:25:13
13936577_174|0:0|COMPLETED||01:04:16
13936577_174.batch|0:0|COMPLETED|383791K|01:04:16
13936577_174.extern|0:0|COMPLETED|744K|01:04:22
13936577_175|0:0|COMPLETED||00:50:59
13936577_175.batch|0:0|COMPLETED|381654K|00:50:59
13936577_175.extern|0:0|COMPLETED|746K|00:51:00
13936577_176|0:0|COMPLETED||01:11:43
13936577_176.batch|0:0|COMPLETED|377611K|01:11:43
13936577_176.extern|0:0|COMPLETED|746K|01:11:51
13936577_177|0:0|COMPLETED||00:49:23
13936577_177.batch|0:0|COMPLETED|379169K|00:49:23
13936577_177.extern|0:0|COMPLETED|748K|00:49:24
13936577_178|0:0|COMPLETED||01:17:59
13936577_178.batch|0:0|COMPLETED|383795K|01:17:59
13936577_178.extern|0:0|COMPLETED|748K|01:18:39
13936577_179|0:0|COMPLETED||00:19:39
13936577_179.batch|0:0|COMPLETED|390694K|00:19:39
13936577_179.extern|0:0|COMPLETED|746K|00:19:44
13936577_180|0:0|COMPLETED||01:05:03
13936577_180.batch|0:0|COMPLETED|380907K|01:05:03
13936577_180.extern|0:0|COMPLETED|746K|01:05:05
13936577_181|0:0|COMPLETED||01:00:35
13936577_181.batch|0:0|COMPLETED|390236K|01:00:35
13936577_181.extern|0:0|COMPLETED|748K|01:00:39
13936577_182|0:0|COMPLETED||01:01:33
13936577_182.batch|0:0|COMPLETED|388832K|01:01:33
13936577_182.extern|0:0|COMPLETED|746K|01:01:34
13936577_183|0:0|COMPLETED||00:42:50
13936577_183.batch|0:0|COMPLETED|390898K|00:42:50
13936577_183.extern|0:0|COMPLETED|746K|00:42:51
13936577_184|0:0|COMPLETED||01:02:45
13936577_184.batch|0:0|COMPLETED|383557K|01:02:45
13936577_184.extern|0:0|COMPLETED|748K|01:02:50
13936577_185|0:0|COMPLETED||00:49:39
13936577_185.batch|0:0|COMPLETED|386144K|00:49:39
13936577_185.extern|0:0|COMPLETED|748K|00:49:40
13936577_186|0:0|COMPLETED||00:01:59
13936577_186.batch|0:0|COMPLETED|836K|00:01:59
13936577_186.extern|0:0|COMPLETED|748K|00:02:00
13936577_187|0:0|COMPLETED||00:37:44
13936577_187.batch|0:0|COMPLETED|383998K|00:37:44
13936577_187.extern|0:0|COMPLETED|748K|00:37:46
13936577_188|1:0|FAILED||00:01:57
13936577_188.batch|1:0|FAILED|832K|00:01:57
13936577_188.extern|0:0|COMPLETED|746K|00:01:58
13936577_189|0:0|COMPLETED||00:04:52
13936577_189.batch|0:0|COMPLETED|838K|00:04:52
13936577_189.extern|0:0|COMPLETED|748K|00:04:55
13936577_190|0:0|COMPLETED||00:02:29
13936577_190.batch|0:0|COMPLETED|836K|00:02:29
13936577_190.extern|0:0|COMPLETED|748K|00:02:31
13936577_191|0:0|COMPLETED||00:01:54
13936577_191.batch|0:0|COMPLETED|836K|00:01:54
13936577_191.extern|0:0|COMPLETED|748K|00:01:55
13936577_192|0:0|COMPLETED||00:03:32
13936577_192.batch|0:0|COMPLETED|836K|00:03:32
13936577_192.extern|0:0|COMPLETED|748K|00:03:39
13936577_193|0:0|COMPLETED||00:40:16
13936577_193.batch|0:0|COMPLETED|384575K|00:40:16
13936577_193.extern|0:0|COMPLETED|746K|00:40:17
13936577_194|0:0|COMPLETED||00:45:38
13936577_194.batch|0:0|COMPLETED|384378K|00:45:38
13936577_194.extern|0:0|COMPLETED|750K|00:45:42
13936577_195|0:0|COMPLETED||00:02:02
13936577_195.batch|0:0|COMPLETED|836K|00:02:02
13936577_195.extern|0:0|COMPLETED|746K|00:02:03
13936577_196|0:0|COMPLETED||00:47:06
13936577_196.batch|0:0|COMPLETED|383119K|00:47:06
13936577_196.extern|0:0|COMPLETED|746K|00:47:07
13936577_197|0:0|COMPLETED||00:35:07
13936577_197.batch|0:0|COMPLETED|387052K|00:35:07
13936577_197.extern|0:0|COMPLETED|750K|00:35:10
13936577_198|0:0|COMPLETED||00:42:18
13936577_198.batch|0:0|COMPLETED|379764K|00:42:18
13936577_198.extern|0:0|COMPLETED|746K|00:42:28
13936577_199|0:0|COMPLETED||00:20:41
13936577_199.batch|0:0|COMPLETED|388279K|00:20:41
13936577_199.extern|0:0|COMPLETED|740K|00:20:43
13936577_200|0:0|COMPLETED||00:35:39
13936577_200.batch|0:0|COMPLETED|387773K|00:35:39
13936577_200.extern|0:0|COMPLETED|744K|00:35:46
13936577_201|0:0|COMPLETED||00:33:53
13936577_201.batch|0:0|COMPLETED|386126K|00:33:53
13936577_201.extern|0:0|COMPLETED|740K|00:33:53
13936577_202|0:0|COMPLETED||00:23:35
13936577_202.batch|0:0|COMPLETED|385184K|00:23:35
13936577_202.extern|0:0|COMPLETED|740K|00:23:35
13936577_203|0:0|COMPLETED||00:27:10
13936577_203.batch|0:0|COMPLETED|386698K|00:27:10
13936577_203.extern|0:0|COMPLETED|742K|00:27:11
13936577_204|0:0|COMPLETED||00:03:03
13936577_204.batch|0:0|COMPLETED|814K|00:03:03
13936577_204.extern|0:0|COMPLETED|742K|00:03:10
13936577_205|0:0|COMPLETED||00:01:28
13936577_205.batch|0:0|COMPLETED|810K|00:01:28
13936577_205.extern|0:0|COMPLETED|742K|00:01:33
13936577_206|0:0|COMPLETED||00:01:28
13936577_206.batch|0:0|COMPLETED|356953K|00:01:28
13936577_206.extern|0:0|COMPLETED|738K|00:01:33
13936577_207|0:0|COMPLETED||00:01:33
13936577_207.batch|0:0|COMPLETED|355405K|00:01:33
13936577_207.extern|0:0|COMPLETED|740K|00:01:35
13936577_208|0:0|COMPLETED||00:01:47
13936577_208.batch|0:0|COMPLETED|384241K|00:01:47
13936577_208.extern|0:0|COMPLETED|740K|00:01:49
13936577_209|0:0|COMPLETED||00:01:45
13936577_209.batch|0:0|COMPLETED|356707K|00:01:45
13936577_209.extern|0:0|COMPLETED|746K|00:01:47
13936577_210|0:0|COMPLETED||00:01:37
13936577_210.batch|0:0|COMPLETED|816K|00:01:37
13936577_210.extern|0:0|COMPLETED|740K|00:01:39
13936577_211|0:0|COMPLETED||00:32:04
13936577_211.batch|0:0|COMPLETED|389118K|00:32:04
13936577_211.extern|0:0|COMPLETED|734K|00:32:05
13936577_212|0:0|COMPLETED||00:31:49
13936577_212.batch|0:0|COMPLETED|386575K|00:31:49
13936577_212.extern|0:0|COMPLETED|738K|00:31:49
13936577_213|0:0|COMPLETED||00:30:58
13936577_213.batch|0:0|COMPLETED|383212K|00:30:58
13936577_213.extern|0:0|COMPLETED|746K|00:31:00
13936577_214|0:0|COMPLETED||00:03:28
13936577_214.batch|0:0|COMPLETED|356415K|00:03:28
13936577_214.extern|0:0|COMPLETED|90K|00:03:30
13936577_215|0:0|COMPLETED||00:26:28
13936577_215.batch|0:0|COMPLETED|384734K|00:26:28
13936577_215.extern|0:0|COMPLETED|740K|00:26:29
13936577_216|0:0|COMPLETED||00:25:39
13936577_216.batch|0:0|COMPLETED|388003K|00:25:39
13936577_216.extern|0:0|COMPLETED|740K|00:25:40
13936577_217|0:0|COMPLETED||00:26:44
13936577_217.batch|0:0|COMPLETED|384935K|00:26:44
13936577_217.extern|0:0|COMPLETED|744K|00:26:46
13936577_218|0:0|COMPLETED||00:01:43
13936577_218.batch|0:0|COMPLETED||00:01:43
13936577_218.extern|0:0|COMPLETED||00:01:44
13936577_219|0:0|COMPLETED||00:01:11
13936577_219.batch|0:0|COMPLETED|382188K|00:01:11
13936577_219.extern|0:0|COMPLETED|742K|00:01:12
13936577_220|0:0|COMPLETED||00:00:58
13936577_220.batch|0:0|COMPLETED|378234K|00:00:58
13936577_220.extern|0:0|COMPLETED|748K|00:01:09
13936577_221|0:0|COMPLETED||00:01:20
13936577_221.batch|0:0|COMPLETED|356230K|00:01:20
13936577_221.extern|0:0|COMPLETED|752K|00:01:21
13936577_222|0:0|COMPLETED||00:09:21
13936577_222.batch|0:0|COMPLETED|385330K|00:09:21
13936577_222.extern|0:0|COMPLETED|744K|00:09:22
13936577_223|0:0|COMPLETED||00:12:35
13936577_223.batch|0:0|COMPLETED|384398K|00:12:35
13936577_223.extern|0:0|COMPLETED|752K|00:12:37
13936577_224|0:0|COMPLETED||00:01:18
13936577_224.batch|0:0|COMPLETED|810K|00:01:18
13936577_224.extern|0:0|COMPLETED|752K|00:01:20
13936577_225|0:0|COMPLETED||00:01:04
13936577_225.batch|0:0|COMPLETED|810K|00:01:04
13936577_225.extern|0:0|COMPLETED|750K|00:01:09
13936577_226|0:0|COMPLETED||00:01:45
13936577_226.batch|0:0|COMPLETED|816K|00:01:45
13936577_226.extern|0:0|COMPLETED|756K|00:01:45
13936577_227|0:0|COMPLETED||00:13:02
13936577_227.batch|0:0|COMPLETED|377330K|00:13:02
13936577_227.extern|0:0|COMPLETED|750K|00:13:03
13936577_228|0:0|COMPLETED||00:12:42
13936577_228.batch|0:0|COMPLETED|377334K|00:12:42
13936577_228.extern|0:0|COMPLETED|750K|00:12:42
13936577_229|0:0|COMPLETED||00:10:02
13936577_229.batch|0:0|COMPLETED|377221K|00:10:02
13936577_229.extern|0:0|COMPLETED|750K|00:10:02
13936577_230|0:0|COMPLETED||00:01:22
13936577_230.batch|0:0|COMPLETED|169630K|00:01:22
13936577_230.extern|0:0|COMPLETED|748K|00:01:22
13936577_231|0:0|COMPLETED||00:00:25
13936577_231.batch|0:0|COMPLETED|160280K|00:00:25
13936577_231.extern|0:0|COMPLETED|748K|00:00:27
13936577_232|0:0|COMPLETED||00:00:34
13936577_232.batch|0:0|COMPLETED|170587K|00:00:34
13936577_232.extern|0:0|COMPLETED|748K|00:00:34
13936577_233|0:0|COMPLETED||00:00:32
13936577_233.batch|0:0|COMPLETED|170573K|00:00:32
13936577_233.extern|0:0|COMPLETED|748K|00:00:34
13936577_234|0:0|COMPLETED||00:01:29
13936577_234.batch|0:0|COMPLETED|171665K|00:01:29
13936577_234.extern|0:0|COMPLETED|748K|00:01:30
13936577_235|0:0|COMPLETED||00:00:49
13936577_235.batch|0:0|COMPLETED|171491K|00:00:49
13936577_235.extern|0:0|COMPLETED|746K|00:00:50
